Hours since 00:00 Jan 1,My Design - Living Space: Indoor Temperature (F),My Design - Living Space: Indoor Relative Humidity (%),My Design - Garage: Indoor Temperature (F),My Design - Garage: Indoor Relative Humidity (%),My Design - Unfinished Basement: Indoor Temperature (F),My Design - Unfinished Basement: Indoor Relative Humidity (%),My Design - Unfinished Attic: Indoor Temperature (F),My Design - Unfinished Attic: Indoor Relative Humidity (%),My Design - Domestic Water System: Water Heater Inlet Temperature (F)
7517.5,71,22.0823,39.604,51.8643,70.7056,18.2796,31.4976,53.4042,58.0325
7518.5,71,21.8006,39.3196,51.9918,70.8833,18.1696,31.313,51.4644,57.9705
7519.5,71,21.6343,39.5736,51.2518,70.4203,18.4854,32.8918,47.0874,57.9674
7520.5,71,21.5392,41.0824,48.1774,70.085,18.7276,38.4376,37.2353,57.9649
7521.5,71,21.42,43.5757,43.4308,69.7871,18.9157,44.0757,28.634,57.9645
7522.5,71,21.4568,46.5143,38.4203,69.0071,19.3606,48.7564,22.5904,57.9645
7523.5,71,21.2439,49.5959,33.9682,69.2613,19.1465,54.0279,17.8934,57.9645
7524.5,71,21.1147,52.7714,30.0716,68.9514,19.3025,59.675,14.1314,57.9645
7525.5,71,20.9901,54.6761,27.8913,68.8023,19.3527,61.9662,12.556,57.9645
7526.5,71,20.8607,54.8823,27.5019,68.6827,19.3698,60.6816,12.9474,57.9645
7527.5,71,20.6991,53.5323,28.6694,68.773,19.2481,56.5427,15.0957,57.9645
7528.5,71,20.5368,51.1814,31.013,68.9612,19.0674,50.8002,19.4151,57.9645
7529.5,71,20.4159,48.1556,34.4864,69.2156,18.8729,45.2793,24.7647,57.9645
7530.5,71,20.392,45.8551,37.3934,68.8159,19.1166,41.9083,28.8663,57.9645
7531.5,71,20.4134,44.3569,39.4398,68.4625,19.301,39.0261,32.657,57.9645
7532.5,71,20.3798,42.8222,41.6951,68.5781,19.1752,35.6213,37.5631,57.9645
7533.5,71,20.3526,41.6485,43.4807,68.9319,18.9138,33.9902,41.6024,57.9645
7534.5,71,20.3552,41.0158,44.4838,69.227,18.7308,33.1698,45.5737,57.9645
7535.5,71,20.2388,40.1425,45.7629,69.6789,18.4034,31.7456,48.7513,57.9645
7536.5,71,20.1043,39.4379,46.7655,70.017,18.1596,31.1879,49.6973,57.9645
7537.5,71,19.9839,39.0435,47.2693,70.3024,17.9781,31.0463,49.7629,57.9635
7538.5,71,19.8232,38.6419,47.7244,70.6104,17.7792,30.6061,50.5091,57.9531
7539.5,71,19.6671,38.1405,48.3773,70.7177,17.7015,29.6051,52.3113,57.8669
7540.5,71,19.5789,37.4444,49.5926,70.7544,17.7108,28.032,55.4574,57.812
7541.5,71,19.4791,36.5691,51.1825,70.7451,17.7074,26.5048,59.2277,57.8081
7542.5,71,19.3039,36.3049,51.4251,70.9037,17.5724,26.9523,57.0687,57.7967
7543.5,71,19.4807,36.8472,50.2569,70.1377,18.054,29.7133,50.2153,57.7939
7544.5,71,19.5447,38.8436,46.5257,69.7036,18.3502,36.5558,38.4554,57.7939
7545.5,71,19.5153,41.8156,41.4417,69.5316,18.4631,43.8738,29.4631,57.7939
7546.5,71,19.3368,45.4009,35.9817,69.693,18.3457,47.3739,26.5413,57.7939
7547.5,71,19.2217,48.1153,32.4722,69.7555,18.308,49.8073,27.1348,57.7939
7548.5,71,19.2002,49.9443,30.4312,69.6318,18.3937,51.1519,28.8335,57.7939
7549.5,71,19.1878,50.2438,30.1898,69.5716,18.4412,50.9081,30.3542,57.7939
7550.5,71,19.1912,49.373,31.2841,69.5271,18.4761,49.0638,33.4523,57.7939
7551.5,71,19.2207,47.5377,33.6712,69.7322,18.3646,45.7106,39.356,57.7939
7552.5,71.0516,19.5749,44.9992,37.2545,69.5394,18.5044,41.3951,48.048,57.7939
7553.5,71,19.9279,42.6793,40.9955,69.8031,18.3774,37.8822,57.9926,57.7939
7554.5,71.0613,20.3672,40.9486,43.98,68.5335,19.2206,34.8853,66.0377,57.7939
7555.5,71,20.6247,39.3813,46.8688,69.2872,18.7264,32.0418,73.8732,57.7939
7556.5,71,20.8472,38.1215,49.4345,69.4408,18.6412,30.0199,81.2089,57.7939
7557.5,71,21.019,37.0558,51.7988,70.0913,18.2702,28.9841,84.0939,57.7939
7558.5,71,21.0464,36.5576,53.0908,70.3867,18.154,28.6501,83.733,57.7939
7559.5,71,20.9791,35.8714,54.5728,70.617,18.0232,26.8129,88.5284,57.7939
7560.5,71,20.8439,34.7342,56.9155,71.0137,17.784,25.2912,89.2917,57.7939
7561.5,71,20.6365,34.2471,57.703,71.2271,17.6654,25.5036,80.5262,57.7939
7562.5,71,20.3876,33.9668,57.9156,71.4481,17.5416,25.3605,73.4744,57.7939
7563.5,71,20.0689,33.5155,58.351,71.704,17.3835,24.7737,67.9876,57.7939
7564.5,71,19.78,32.9913,59.0208,71.822,17.3402,24.2074,63.4863,57.7939
7565.5,71,19.4387,32.5225,59.3681,71.8961,17.2621,23.4093,61.4526,57.7939
7566.5,71,19.1176,31.9924,59.9861,71.9928,17.1684,22.9551,60.425,57.7939
7567.5,71,18.8535,32.2603,58.7635,71.6074,17.3891,25.864,50.3232,57.6717
7568.5,71,18.6385,34.144,54.0289,71.0072,17.737,32.3389,37.2607,57.6233
7569.5,71,18.4341,37.6787,46.6357,70.4577,18.0484,40.7458,26.6652,57.6233
7570.5,71,18.1339,42.453,38.329,70.228,18.1084,48.9834,18.5395,57.6233
7571.5,71,17.906,47.4667,31.4024,69.6003,18.4323,56.8017,12.9766,57.6233
7572.5,71.5034,17.555,51.8753,26.4493,68.9438,18.7831,62.8267,9.78998,57.6233
7573.5,71.7524,17.4873,55.0989,23.2375,68.3737,19.0569,65.4553,8.27655,57.6233
7574.5,71.9333,17.2189,56.2159,22.051,68.3711,18.9577,65.762,7.68675,57.6233
7575.5,72.2065,16.9597,56.4424,21.7179,68.3592,18.8701,65.4402,7.58166,57.6233
7576.5,71.8814,17.0449,54.6546,23.0288,68.318,18.7762,61.3216,8.66581,57.6233
7577.5,71.0413,17.4358,50.0702,27.0824,68.3274,18.6869,51.5646,12.3106,57.6233
7578.5,71,17.3879,45.9891,31.2732,68.4891,18.5243,43.9068,16.456,57.6233
7579.5,71,17.3263,43.426,34.0712,68.3952,18.4986,41.3915,18.6703,57.6233
7580.5,71.0449,17.1818,42.5151,34.92,68.2492,18.4981,39.3462,20.842,57.6233
7581.5,71,17.0849,41.158,36.4384,68.7769,18.0785,36.8775,23.686,57.6233
7582.5,71,16.9145,40.597,36.8141,69.4087,17.6219,37.2927,23.8928,57.6233
7583.5,71,16.8376,40.8964,35.8809,69.3058,17.5999,38.8468,22.1055,57.6233
7584.5,71,16.7766,41.5922,34.4732,69.642,17.3228,40.3818,21.3751,57.6233
7585.5,71,16.6584,42.2122,33.4071,69.8353,17.141,41.7622,22.1792,57.6233
7586.5,71,16.5807,42.8792,32.426,70.04,16.9604,42.8216,24.7765,57.6093
7587.5,71,16.5635,43.3005,31.8888,70.1061,16.8818,43.6507,27.1158,57.4888
7588.5,71,16.5288,43.9831,31.0945,70.3185,16.721,45.0199,28.4564,57.4888
7589.5,71,16.5448,44.4853,30.5936,70.1732,16.7844,45.4972,29.8776,57.4888
7590.5,71,16.6057,44.2908,30.8858,69.9468,16.8897,44.2368,32.3494,57.4668
7591.5,71.0164,16.6833,43.4875,31.8382,69.6886,16.9941,41.9661,35.3876,57.4527
7592.5,71,17.3542,42.6335,32.9864,69.101,17.3368,40.5355,38.1094,57.4527
7593.5,71,17.4905,43.1483,32.4695,69.5635,17.0847,43.5438,34.8582,57.4527
7594.5,71,17.487,46.3423,28.7991,69.5585,17.0689,51.292,26.4276,57.4527
7595.5,71,17.4965,49.2983,25.9302,69.621,17.0375,54.7025,24.5181,57.4527
7596.5,71,17.5387,50.4663,25.0177,69.418,17.1606,55.9365,24.4717,57.4527
7597.5,71.0427,17.5824,51.4578,24.3289,69.1544,17.3144,57.4243,24.4906,57.4527
7598.5,71.0002,17.6933,52.475,23.6516,68.8498,17.4917,57.9836,25.0824,57.4527
7599.5,71,17.7431,50.9716,25.1376,69.0241,17.3723,54.6398,28.6174,57.4527
7600.5,71,17.8328,49.2913,26.8505,68.8743,17.4463,51.5091,32.1314,57.4527
7601.5,71,18.024,48.0128,28.2374,68.7457,17.5319,49.4254,34.7882,57.4527
7602.5,72.3352,17.6214,47.1141,29.2986,68.1938,17.8949,47.3362,37.8047,57.4527
7603.5,71.7823,18.4908,46.3419,30.3786,67.8251,18.1507,45.58,42.1278,57.4527
7604.5,71.0594,19.2715,45.774,31.5427,67.8396,18.2054,44.6034,48.5888,57.4527
7605.5,71.2143,19.3849,45.1675,32.5559,67.8349,18.2336,43.0595,53.8684,57.4527
7606.5,71.0979,19.788,43.9354,34.4741,68.077,18.1318,40.5124,61.7538,57.4527
7607.5,71.0007,20.4942,42.786,36.6477,68.5366,17.9193,38.6091,71.9379,57.4527
7608.5,71,20.816,41.9191,38.5335,69.2844,17.56,37.312,79.738,57.353
7609.5,71,21.1146,41.3601,39.9057,69.5524,17.5062,36.3368,85.2624,57.2913
7610.5,71,21.3999,41.0197,40.8099,69.6838,17.5457,35.7015,88.5698,57.2911
7611.5,71,21.6659,40.6445,41.9848,69.98,17.4833,35.0558,92.4828,57.2911
7612.5,71,21.9221,39.8828,43.9409,70.2312,17.4775,33.7936,97.1735,57.2911
7613.5,71,22.0897,39.312,45.34,70.2114,17.5953,33.1068,98.2931,57.2911
7614.5,71,22.2432,39.1254,46.0478,70.4251,17.5655,33.1212,96.4015,57.2911
7615.5,71,22.433,39.2196,46.2824,70.1416,17.8596,33.651,93.0928,57.2895
7616.5,71,22.6047,39.8786,45.5417,69.6634,18.2549,37.494,80.2278,57.2885
7617.5,71,22.7535,42.7863,41.105,69.2294,18.6246,46.2122,57.3369,57.2885
7618.5,71,22.8373,45.7419,36.9368,69.6027,18.458,50.3156,48.5943,57.288
7619.5,71,22.9168,47.8051,34.4408,69.3544,18.6809,53.0066,43.8948,57.2825
7620.5,71,23.0007,52.6987,28.8976,68.698,19.1416,60.7016,33.0434,57.2821
7621.5,71,23.0281,55.9613,25.7133,68.5386,19.2648,64.4354,27.7161,57.2821
7622.5,71,22.9968,56.1149,25.6132,68.3017,19.417,62.7595,27.188,57.2821
7623.5,71,22.9628,55.3045,26.4232,68.1961,19.4795,58.9145,29.7261,57.2821
7624.5,71,22.9344,51.5384,30.4517,68.6341,19.1893,51.0323,38.3877,57.2821
7625.5,71,23.0049,46.8631,36.4329,69.143,18.8842,43.1153,52.0176,57.2821
7626.5,71,23.1951,43.5565,41.5745,68.9314,19.0742,37.9204,65.5628,57.2821
7627.5,71,23.3842,41.6189,45.069,68.8275,19.1888,34.6886,75.5723,57.2821
7628.5,71,23.4812,40.2896,47.7149,69.0922,19.0545,32.8589,81.806,57.2821
7629.5,71,23.538,39.6082,49.2588,69.3001,18.9654,32.0882,84.109,57.2821
7630.5,71,23.6283,39.1974,50.3672,69.4743,18.9387,31.5204,85.9901,57.2821
7631.5,71,23.6367,38.8235,51.2648,69.7492,18.8062,31.2912,86.234,57.2821
7632.5,71,23.5939,38.4825,52.0769,70.1475,18.5957,31.2934,84.8209,57.2513
7633.5,71,23.5776,38.3036,52.6118,70.3032,18.5745,30.9378,85.1754,57.1302
7634.5,71,23.5826,37.9386,53.4924,70.3212,18.6496,29.8196,89.3656,57.1302
7635.5,71,23.5982,37.5257,54.4893,70.3821,18.6972,29.1172,92.2264,57.1302
7636.5,71,23.6723,37.4248,54.9884,70.52,18.734,29.5573,91.186,57.1302
7637.5,71,23.7242,37.53,55.0201,70.6028,18.7927,31.1916,84.8645,57.1279
7638.5,71,23.6521,38.0004,54.0956,70.9021,18.6711,33.3048,74.2451,57.1116
7639.5,71,23.591,38.4336,53.3399,70.6812,18.9051,34.1786,69.9696,57.1115
7640.5,71,23.5903,39.0111,52.4234,70.3792,19.1869,35.7356,66.9506,57.1115
7641.5,71,23.7447,40.0042,50.8528,70.1982,19.3988,37.8573,64.3395,57.1115
7642.5,71,23.9165,41.0799,49.2602,70.439,19.3309,39.5823,62.8653,57.1115
7643.5,71,24.0504,42.5749,46.8429,70.0708,19.6545,41.8443,57.7374,57.1115
7644.5,71,24.3317,43.3182,45.8142,70.0158,19.7408,42.6819,55.8109,57.1115
7645.5,71,24.5954,44.8926,43.3358,69.7495,19.9714,44.993,49.9012,57.1115
7646.5,71.0529,24.5493,48.3473,38.1096,69.3749,20.2614,48.2442,43.5591,57.1115
7647.5,71,24.8257,48.8331,37.582,69.1409,20.4543,48.4579,44.5045,57.1115
7648.5,71,24.8504,47.1208,40.2523,69.3183,20.3813,45.7016,49.9042,57.1115
7649.5,71,24.9123,43.4307,46.4414,69.6254,20.2138,40.0344,61.6164,57.1115
7650.5,71,24.9653,40.9479,51.1173,69.3907,20.3972,36.053,71.0676,57.1115
7651.5,71,24.9917,39.1031,54.9969,69.5516,20.3125,32.6936,79.7248,57.1115
7652.5,71,24.9284,37.8772,57.7722,69.8205,20.1593,31.0908,83.9171,57.1115
7653.5,71,24.8282,37.1084,59.5779,70.0234,20.0588,30.1405,85.3959,57.1115
7654.5,71,24.7418,36.2629,61.6143,70.1793,20.0165,27.9225,90.7278,57.1115
7655.5,71,24.4396,34.6242,65.2618,70.5566,19.7386,24.5756,97.3277,57.1115
7656.5,71,24.1173,33.252,68.3973,70.9198,19.4938,23.6551,94.3674,56.9441
7657.5,71,23.798,33.1487,68.2195,71.3032,19.2882,24.9631,82.8816,56.9412
7658.5,71,23.4282,33.2608,67.3091,71.5133,19.1815,25.5001,75.1816,56.9412
7659.5,71,23.0102,33.2292,66.6395,71.6517,19.1093,26.0121,67.222,56.9412
7660.5,71,22.6174,33.2985,65.726,71.7116,19.1001,26.8033,59.6355,56.9412
7661.5,71,22.1345,33.3838,64.4877,71.8106,19.006,27.1419,53.7889,56.9412
7662.5,71,21.6783,33.2785,63.8046,71.8333,18.9561,26.9368,51.3711,56.9412
7663.5,71,21.3378,33.5955,62.3323,71.5128,19.1576,28.6954,45.9098,56.9412
7664.5,71,21.1356,35.3475,57.7507,70.6779,19.6946,34.6632,35.8445,56.9412
7665.5,71,20.9992,39.3454,49.1958,70.008,20.1395,44.6881,25.1855,56.9412
7666.5,71,20.6953,44.5538,39.8317,69.8973,20.1386,53.7167,17.6679,56.9412
7667.5,71,20.4664,49.6145,32.6262,69.2249,20.563,61.2941,12.9532,56.9412
7668.5,71.0006,20.3245,53.9214,27.6004,68.6186,20.9511,66.2504,10.6448,56.9412
7669.5,71.0642,19.9818,56.2169,25.0186,68.4343,20.979,66.6101,10.1756,56.9412
7670.5,71.3943,19.4087,56.8162,24.0906,68.4161,20.8983,64.5194,10.4311,56.9412
7671.5,71.3616,19.1415,55.7909,24.6552,68.3539,20.8518,60.9498,11.2187,56.9412
7672.5,71.0611,18.9939,53.0754,26.7259,68.2657,20.7522,56.324,12.1102,56.9412
7673.5,71,18.8289,49.6064,30.0063,68.43,20.5247,50.0493,14.5226,56.9412
7674.5,71,18.7188,46.1523,33.7962,68.4971,20.3941,43.9063,18.1756,56.9412
7675.5,71,18.5916,43.4173,37.0093,68.545,20.2484,40.5085,20.972,56.9412
7676.5,71,18.3904,42.1184,38.3616,68.9248,19.8768,39.0381,22.5462,56.9412
7677.5,71.0647,18.4495,41.4715,38.8038,68.212,20.2625,38.7483,23.8918,56.9412
7678.5,71,18.4262,41.4391,38.4324,69.0352,19.6177,39.3589,25.4613,56.9412
7679.5,71.027,18.1433,41.4812,37.8791,69.4685,19.2282,39.6199,25.8056,56.9412
7680.5,71,17.8842,41.4504,37.4117,69.8748,18.8684,39.6863,25.1682,56.9412
7681.5,71,17.7198,41.5892,36.9103,70.0744,18.6841,40.7938,25.4177,56.9412
7682.5,71,17.6077,42.1431,35.9323,70.1128,18.5969,41.5855,27.1831,56.9412
7683.5,71,17.5508,42.0849,35.8819,70.0456,18.5742,40.9169,29.5054,56.9412
7684.5,71,17.5439,41.8632,36.1144,69.9459,18.5824,40.8729,30.3894,56.9412
7685.5,71,17.659,42.1146,35.7319,69.8071,18.6432,41.8163,29.9818,56.8414
7686.5,71,17.8642,42.3068,35.3871,69.713,18.6442,41.096,31.0273,56.771
7687.5,71,17.799,41.4407,36.466,69.9981,18.3954,38.5716,34.601,56.771
7688.5,71,17.7946,41.0029,37.0385,69.7346,18.5193,39.0111,35.285,56.771
7689.5,71,17.8261,42.6177,34.9158,69.3868,18.7417,45.028,29.6689,56.771
7690.5,71,17.763,46.9746,29.6193,69.2923,18.762,53.1596,22.8431,56.771
7691.5,70.9997,17.6356,51.3209,25.0843,68.8088,19.0523,59.6907,16.8407,56.771
7692.5,71.1492,17.3632,55.3002,21.4819,68.316,19.333,64.086,12.8255,56.771
7693.5,71.5896,16.845,57.0377,19.8955,68.2895,19.266,65.8397,10.5039,56.771
7694.5,72.4616,16.1577,57.8185,19.1003,68.3138,19.1567,66.2707,9.29686,56.771
7695.5,72.5203,15.9922,57.365,19.2321,68.3223,19.0642,64.8726,9.35556,56.771
7696.5,72.3531,16.0231,55.1035,20.7492,68.2418,19.0179,60.1261,11.0652,56.771
7697.5,71.5084,16.4682,51.6815,23.3974,68.104,19.0298,53.2257,14.4585,56.771
7698.5,72.0075,16.3183,48.8578,25.9668,68.0219,19.0667,48.6459,18.579,56.771
7699.5,71.7524,16.586,47.2333,27.5852,67.9326,19.0861,45.806,22.9204,56.771
7700.5,71.1804,16.9904,45.8901,29.0157,67.845,19.1032,43.3306,26.9363,56.771
7701.5,71,17.1781,45.1538,29.9324,68.1963,18.8524,43.329,30.2117,56.771
7702.5,71,17.2692,45.42,29.8238,68.7308,18.4997,44.0984,32.9893,56.771
7703.5,71,17.3659,45.2794,30.0729,68.6276,18.5373,43.6751,34.6314,56.771
7704.5,71,17.4239,44.9713,30.5013,69.0986,18.2161,43.0032,35.766,56.771
7705.5,71,17.4818,44.3853,31.2733,69.3418,18.0483,41.5995,38.0431,56.771
7706.5,71,17.5356,43.527,32.375,69.4905,17.9342,39.5099,41.5166,56.771
7707.5,71,17.5678,42.0789,34.2873,69.8473,17.6976,36.2681,47.2674,56.771
7708.5,71,17.6306,40.2572,36.95,70.1639,17.5345,32.5526,54.7384,56.771
7709.5,71,17.6162,38.4417,39.6514,70.417,17.3537,29.3201,61.7245,56.6501
7710.5,71,17.6076,37.2373,41.5903,70.6496,17.1825,27.5618,67.0123,56.6086
7711.5,71,17.7749,36.9079,42.3324,70.3612,17.3739,28.2303,66.6963,56.6011
7712.5,71,18.0175,38.0342,40.7172,69.7033,17.8024,33.5613,54.3434,56.6011
7713.5,71,18.2941,40.7125,36.8428,68.7566,18.4023,41.722,39.7304,56.6011
7714.5,71,18.3158,44.9377,31.3812,69.0811,18.1832,49.3904,29.1798,56.6011
7715.5,71,18.2437,49.0034,26.8783,69.0104,18.1865,55.082,22.9127,56.6011
7716.5,70.9998,18.2202,52.5192,23.5916,68.4494,18.5062,60.4352,18.289,56.6011
7717.5,71.3465,17.9709,56.4558,20.3865,68.0201,18.7401,65.3768,14.4749,56.6011
7718.5,71.9542,17.5684,58.69,18.7547,67.993,18.7114,67.6239,12.4733,56.6011
7719.5,72.1288,17.4282,58.728,18.6811,68.0162,18.6515,65.6356,12.7165,56.6011
7720.5,71.5536,17.7092,55.9107,20.5976,67.9741,18.6035,58.7833,15.5564,56.6011
7721.5,71.0069,18.0051,51.2644,24.3163,68.1,18.482,50.3312,20.2449,56.6011
7722.5,71.1383,17.9503,47.7355,27.6264,67.9815,18.5311,45.6161,23.3078,56.6011
7723.5,71.1154,17.9954,46.2595,29.0533,67.7553,18.6111,43.7165,24.6806,56.6011
7724.5,71,18.042,45.4548,29.7858,67.7877,18.5074,42.2182,25.7837,56.6011
7725.5,71,17.9811,44.7136,30.4475,68.0274,18.2729,41.1215,26.337,56.6011
7726.5,71,17.8673,44.0774,30.9472,68.5194,17.8837,40.1607,26.245,56.6011
7727.5,71,17.6756,43.4587,31.3844,69.2698,17.3662,39.6603,25.8948,56.6011
7728.5,71,17.4369,43.3558,31.1486,69.5918,17.1194,40.2152,23.7913,56.6011
7729.5,71,17.2557,43.5966,30.5935,69.7136,16.9968,41.2804,22.9115,56.6011
7730.5,71,17.1093,44.0643,29.8549,69.8205,16.8895,42.3204,23.0851,56.6011
7731.5,71,16.9801,44.0519,29.6933,69.8772,16.8022,41.2602,25.0999,56.6011
7732.5,71,16.8687,43.2121,30.5123,70.0788,16.6477,40.0271,26.89,56.5939
7733.5,71,16.7371,42.95,30.6408,70.162,16.5737,40.1966,26.2904,56.5827
7734.5,71,16.5225,42.6952,30.6542,70.3374,16.4295,39.2862,25.7084,56.5711
7735.5,71,16.3979,42.3754,30.8465,69.9995,16.5809,38.8322,26.2477,56.5649
7736.5,71,16.4092,42.8883,30.2378,69.1893,17.0371,41.9396,23.9679,56.5356
7737.5,71.0486,16.4786,45.1603,27.7293,68.6673,17.3204,48.8021,19.3474,56.4414
7738.5,71,16.4997,49.368,23.6465,68.6825,17.2565,56.7126,14.9801,56.4314
7739.5,71.1554,16.3581,53.7363,20.1007,68.242,17.4843,63.1802,12.1917,56.4314
7740.5,71.7655,16.0218,57.4209,17.5555,67.9415,17.6278,67.9198,10.483,56.4314
7741.5,72.391,15.6707,60.3077,15.7917,67.9904,17.5473,70.797,9.4032,56.4314
7742.5,72.8734,15.3808,61.0699,15.3242,68.0543,17.4627,68.8801,9.99222,56.4314
7743.5,72.9536,15.2689,60.1608,15.7788,68.1246,17.3743,64.6781,11.6067,56.4314
7744.5,72.5442,15.4027,57.4236,17.3324,68.0706,17.3264,58.9498,14.2848,56.4314
7745.5,71.7861,15.8362,53.0978,20.2504,67.9941,17.3303,51.8693,18.787,56.4314
7746.5,71.9842,15.8494,49.6903,22.9845,67.868,17.3878,46.8876,23.5459,56.4314
7747.5,71.6123,16.1743,47.4093,25.0507,67.7445,17.419,43.1001,28.5836,56.4314
7748.5,71.5948,16.27,45.8382,26.6215,67.6879,17.4228,40.3984,33.0097,56.4314
7749.5,71,16.7071,44.8149,27.7798,67.7721,17.3689,39.2742,36.0858,56.4314
7750.5,71,16.807,44.2336,28.5245,68.269,17.0658,38.3966,38.9294,56.4314
7751.5,71,16.8169,43.429,29.4654,69.0382,16.5888,37.5459,40.3533,56.4314
7752.5,71,16.8135,43.1594,29.8655,69.4918,16.3116,38.2295,39.9904,56.4314
7753.5,71,16.8739,43.4394,29.7258,69.5709,16.2751,39.2287,40.0986,56.4314
7754.5,71,16.9625,43.7816,29.5106,69.5646,16.2886,39.9883,40.4665,56.4314
7755.5,71,17.0687,43.9809,29.4559,69.578,16.2985,40.1474,41.5308,56.4314
7756.5,71,17.1667,43.7338,29.9198,69.7555,16.2245,39.5094,43.2615,56.4314
7757.5,71,17.2501,43.3758,30.5145,69.8487,16.1886,38.8992,44.8785,56.4308
7758.5,71,17.3181,42.7874,31.3751,69.968,16.1232,37.379,48.3512,56.2648
7759.5,71,17.4119,41.8993,32.6369,69.5448,16.3746,36.7002,50.1605,56.2621
7760.5,71.0459,17.5119,42.2355,32.4343,68.7389,16.881,42.7841,40.3834,56.2621
7761.5,71.386,17.5648,45.1236,29.2721,68.0634,17.3216,51.9492,29.3483,56.2621
7762.5,71.0754,17.7681,50.4265,24.0659,67.9664,17.3565,61.2165,21.3371,56.2621
7763.5,72.0587,17.2626,55.948,19.7274,67.9738,17.369,68.3602,16.9777,56.2621
7764.5,72.6164,17.0481,59.6491,17.4106,68.0753,17.3319,70.4311,16.3741,56.2621
7765.5,73.0107,16.9016,61.2524,16.6156,68.1174,17.3089,69.7772,17.1946,56.2621
7766.5,73.7853,16.5539,61.8083,16.4753,68.1802,17.2822,68.7152,18.1183,56.2621
7767.5,74.1653,16.4276,61.3915,16.8587,68.2203,17.257,67.2631,19.1825,56.2621
7768.5,74.1105,16.5076,59.3737,18.1596,68.2052,17.2303,63.7416,21.7271,56.2621
7769.5,73.3076,17.1367,55.1287,21.2591,68.1328,17.2924,56.71,27.9664,56.2621
7770.5,73.662,17.1272,51.9207,24.0142,68.0497,17.3755,50.6395,35.0087,56.2621
7771.5,72.6446,17.8556,48.8354,26.99,67.8455,17.4651,43.9795,44.3609,56.2621
7772.5,71.5206,18.5912,46.2764,29.7907,67.7469,17.5049,39.9665,49.95,56.2621
7773.5,71.149,18.9545,45.3334,31.1066,67.7373,17.5154,39.7946,50.9388,56.2621
7774.5,71,19.1617,44.9153,31.8679,68.1525,17.2715,39.5333,52.0757,56.2621
7775.5,71,19.172,44.2896,32.7807,68.8976,16.8122,37.6622,55.0854,56.2621
7776.5,71,19.1663,42.8345,34.7287,69.2824,16.5833,34.5074,60.4648,56.2621
7777.5,71,19.2283,41.4886,36.7485,69.5897,16.4517,32.4938,65.3325,56.2621
7778.5,71,19.3347,40.9716,37.7445,69.7655,16.4256,32.7043,65.6545,56.2621
7779.5,71,19.4492,41.3962,37.3831,69.7998,16.4712,34.4257,62.9824,56.2621
7780.5,71,19.582,41.7039,37.3483,70.1477,16.3592,35.2764,63.3938,56.2621
7781.5,71,19.6343,41.4895,38.0129,70.4314,16.2565,35.1969,63.9531,56.2621
7782.5,71,19.6646,41.2367,38.7026,70.5769,16.2225,35.415,63.2971,56.2621
7783.5,71,19.7692,41.4799,38.7258,70.0213,16.6221,37.609,58.3477,56.2621
7784.5,71,19.8961,42.8796,37.05,69.0969,17.2263,43.9578,46.7303,56.2524
7785.5,71.0039,20.0253,46.0471,33.2001,68.434,17.6792,52.2108,35.5786,56.2092
7786.5,71.013,20.0922,51.1287,27.6443,68.1539,17.8525,60.6554,26.9057,56.1963
7787.5,71.7666,19.736,55.9989,23.3803,68.0641,17.9662,66.2497,23.0882,56.1963
7788.5,72.5323,19.4066,59.5414,20.8174,68.0882,18.0269,70.1557,20.9463,56.1963
7789.5,73.1732,19.1186,62.0028,19.2502,68.1313,18.0318,72.0285,20.2713,56.1362
7790.5,73.6663,18.913,62.6551,18.9845,68.1693,18.0296,70.6462,21.699,56.1317
7791.5,74.0267,18.8079,61.7247,19.8003,68.1897,18.0523,68.4794,23.7522,56.1099
7792.5,74.0659,18.9158,59.8299,21.2902,68.2152,18.0756,65.1734,26.848,56.1083
7793.5,73.2754,19.5522,56.3496,24.1828,68.1342,18.1304,57.9427,34.7527,56.1063
7794.5,72.951,19.9019,51.9227,28.4975,67.9358,18.2422,48.8292,47.6339,56.0937
7795.5,72.0881,20.6116,48.1165,32.9226,67.7845,18.33,42.6465,57.9588,56.0932
7796.5,71.4587,21.1945,46.2388,35.5491,67.7167,18.3775,39.9504,63.3781,56.0932
7797.5,71,21.5686,44.7431,37.7353,67.875,18.2488,36.7314,69.8426,56.0932
7798.5,71,21.6475,43.1478,40.3161,68.617,17.8245,34.7213,73.0983,56.0932
7799.5,71,21.7056,42.5191,41.5294,69.0882,17.5641,34.5772,73.2538,56.0932
7800.5,71,21.7054,42.0477,42.462,69.5773,17.2864,34.2202,73.6367,56.0932
7801.5,71.3119,21.5232,42.0403,42.7201,69.9816,17.113,36.2575,67.7738,55.925
7802.5,71,21.7559,42.9621,41.5548,70.1933,17.0686,39.0266,59.7131,55.9247
7803.5,71,21.6527,43.4182,40.9934,70.4163,16.9972,39.6115,55.5413,55.9247
7804.5,71,21.5006,43.4377,40.9959,70.5367,16.9901,39.8101,51.2698,55.9247
7805.5,71,21.3464,43.5156,40.7592,70.5789,17.0228,40.5288,45.4531,55.9247
7806.5,71,21.3841,43.8532,39.9406,70.3161,17.1976,41.3913,39.4214,55.9247
7807.5,71,21.0859,44.4229,38.7991,70.0947,17.3562,43.6732,33.5747,55.9247
7808.5,71,20.8801,46.2401,36.0252,69.226,17.9022,50.0671,25.3356,55.9247
