Time,Bus1.V,Bus1.A,Bus1.F,Line1.P,Line1.Q,Line2.P,Line2.Q,Bus2.V,Bus2.A,Bus2.F
46.733,543.27,41.904,59.983,728.34,44.415,744.62,21.755,547.46,-11.768,59.983
46.767,543.2,41.705,59.983,728.29,44.442,744.3,21.447,547.47,-11.965,59.984
46.8,543.21,41.498,59.983,728.39,44.193,744.37,21.043,547.46,-12.152,59.986
46.833,543.26,41.298,59.983,728.12,44.081,744.99,20.902,547.5,-12.333,59.984
46.867,543.34,41.092,59.983,728,43.967,745.76,21.013,547.46,-12.521,59.983
46.9,543.37,40.885,59.982,728.1,43.828,746.14,20.865,547.45,-12.719,59.983
46.933,543.32,40.675,59.982,727.79,43.752,746.19,20.49,547.45,-12.922,59.984
46.967,543.34,40.462,59.983,727.55,43.567,746.15,20.317,547.44,-13.115,59.984
47,543.36,40.254,59.983,727.46,43.387,746.01,20.418,547.44,-13.308,59.984
47.033,543.38,40.045,59.983,727.13,43.216,745.58,20.371,547.43,-13.496,59.984
47.067,543.36,39.835,59.983,726.89,43.151,744.7,20.185,547.44,-13.689,59.984
47.1,543.35,39.625,59.983,727,43.235,743.82,19.928,547.36,-13.884,59.983
47.133,543.42,39.423,59.984,726.89,43.281,743.52,19.873,547.42,-14.071,59.986
47.167,543.46,39.23,59.984,726.4,43.223,743.36,20.142,547.46,-14.248,59.986
47.2,543.51,39.038,59.984,726.13,43.005,743.29,20.385,547.45,-14.427,59.984
47.233,543.52,38.843,59.984,725.76,42.871,743.5,20.484,547.43,-14.616,59.984
47.267,543.53,38.649,59.984,725.69,42.988,743.69,20.506,547.42,-14.806,59.983
47.3,543.51,38.452,59.984,725.92,43.037,744.19,20.719,547.38,-15.001,59.984
47.333,543.53,38.262,59.984,726.07,42.86,744.74,20.751,547.35,-15.197,59.986
47.367,543.56,38.068,59.984,726.34,42.596,744.86,20.461,547.34,-15.381,59.983
47.4,543.54,37.876,59.984,726.95,42.467,744.8,20.158,547.32,-15.577,59.984
47.433,543.55,37.68,59.984,727.64,42.615,744.94,19.733,547.32,-15.777,59.983
47.467,543.56,37.484,59.984,728.07,42.518,745.26,19.507,547.25,-15.969,59.984
47.5,543.53,37.286,59.984,728.25,42.302,745.45,19.47,547.26,-16.169,59.983
47.533,543.5,37.092,59.984,728.19,42.239,745.64,19.491,547.23,-16.371,59.983
47.567,543.51,36.9,59.984,727.87,42.073,745.82,19.569,547.2,-16.568,59.984
47.6,543.57,36.71,59.984,727.58,42.047,745.7,19.652,547.2,-16.759,59.983
47.633,543.55,36.517,59.984,727.15,42.078,745.63,19.802,547.13,-16.957,59.983
47.667,543.5,36.321,59.984,726.64,42.192,745.34,19.917,547.13,-17.159,59.984
47.7,543.53,36.129,59.984,726.44,42.376,744.93,19.927,547.12,-17.356,59.984
47.733,543.53,35.936,59.984,726.28,42.501,744.44,19.838,547.12,-17.553,59.983
47.767,543.52,35.746,59.984,726.04,42.717,744.05,19.851,547.09,-17.756,59.983
47.8,543.51,35.557,59.985,725.63,42.743,743.74,20.019,547.09,-17.964,59.983
47.833,543.47,35.366,59.984,725.34,42.49,743.62,20.242,547.05,-18.174,59.982
47.867,543.46,35.181,59.984,725.42,42.629,743.58,20.256,547.01,-18.383,59.982
47.9,543.43,34.99,59.985,725.85,42.879,743.8,20.154,547.03,-18.591,59.983
47.933,543.4,34.81,59.985,726.19,43.042,744.25,20.459,547.01,-18.801,59.982
47.967,543.39,34.629,59.985,726.29,43.049,744.71,20.947,546.96,-19.017,59.982
48,543.37,34.449,59.986,726.54,43.17,744.78,21.35,546.96,-19.226,59.983
48.033,543.35,34.273,59.985,726.97,43.532,744.69,21.51,546.93,-19.442,59.981
48.067,543.32,34.097,59.985,727.41,43.892,744.55,21.708,546.96,-19.656,59.982
48.1,543.29,33.914,59.985,727.7,43.867,744.54,22.118,546.97,-19.866,59.982
48.133,543.19,33.734,59.985,727.77,43.937,744.57,22.406,546.95,-20.077,59.982
48.167,543.14,33.556,59.985,727.9,44.222,744.27,22.277,546.98,-20.287,59.983
48.2,543.1,33.378,59.985,728.13,44.469,743.91,22.187,546.98,-20.498,59.982
48.233,543.06,33.199,59.985,728.45,44.677,744.42,22.689,546.95,-20.716,59.982
48.267,543.07,33.023,59.985,728.61,44.843,745.41,23.475,546.96,-20.927,59.982
48.3,543.05,32.834,59.984,728.86,45.058,745.74,23.754,546.98,-21.138,59.982
48.333,543.03,32.645,59.984,729.2,45.419,745.96,23.624,547,-21.35,59.983
48.367,542.93,32.451,59.983,729.16,45.681,746.06,23.356,546.99,-21.563,59.982
48.4,542.9,32.255,59.983,729.29,45.699,745.85,23.182,547.03,-21.774,59.982
48.433,542.86,32.052,59.983,729.38,45.926,745.74,22.771,547.03,-21.987,59.983
48.467,542.89,31.848,59.983,729.37,46.25,746.34,22.766,547.04,-22.2,59.982
48.5,542.89,31.641,59.983,729.2,46.139,747.03,23.315,547.06,-22.413,59.983
48.533,542.87,31.427,59.982,728.72,45.733,747.57,23.665,547.07,-22.621,59.982
48.567,542.9,31.216,59.982,728.47,45.655,747.7,23.841,547.14,-22.832,59.983
48.6,542.92,30.998,59.981,728.61,45.848,747.04,23.703,547.12,-23.043,59.982
48.633,542.94,30.773,59.981,728.75,45.954,746.14,23.234,547.15,-23.251,59.983
48.667,542.91,30.546,59.981,728.61,46.077,745.28,22.698,547.13,-23.457,59.983
48.7,542.93,30.314,59.981,728.63,45.996,744.41,22.342,547.15,-23.661,59.983
48.733,542.94,30.083,59.981,728.44,45.855,744.27,22.063,547.18,-23.865,59.983
48.767,543.01,29.854,59.981,728.03,45.735,744.78,21.971,547.24,-24.062,59.983
48.8,543.07,29.619,59.98,727.73,45.379,745.14,21.873,547.25,-24.268,59.982
48.833,543.1,29.381,59.98,727.37,45.106,745.48,21.739,547.26,-24.473,59.983
48.867,543.14,29.143,59.98,727.3,44.966,746.11,21.733,547.29,-24.684,59.982
48.9,543.19,28.905,59.98,727.51,44.772,746.22,21.468,547.31,-24.889,59.984
48.933,543.23,28.66,59.98,727.61,44.464,745.8,20.863,547.3,-25.097,59.982
48.967,543.24,28.424,59.98,727.46,44.391,745.17,20.272,547.32,-25.298,59.983
49,543.27,28.183,59.981,727.39,44.155,744.65,19.889,547.34,-25.511,59.983
49.033,543.3,27.947,59.98,727.39,44.113,744.31,19.847,547.33,-25.725,59.981
49.067,543.33,27.711,59.981,727.33,44.232,744.24,19.745,547.32,-25.94,59.983
49.1,543.33,27.472,59.98,727.22,44.132,743.91,19.56,547.31,-26.15,59.983
49.133,543.38,27.236,59.981,727,43.794,743.59,19.458,547.32,-26.364,59.982
49.167,543.41,27.004,59.981,726.77,43.51,743.72,19.511,547.33,-26.578,59.982
49.2,543.45,26.772,59.981,726.59,43.414,743.75,19.541,547.36,-26.793,59.982
49.233,543.44,26.542,59.98,726.29,43.265,743.61,19.564,547.31,-27.012,59.981
49.267,543.4,26.309,59.981,726.27,43.082,743.63,19.529,547.29,-27.235,59.982
49.3,543.43,26.074,59.981,726.63,43.002,743.59,19.387,547.32,-27.456,59.982
49.333,543.44,25.844,59.981,727.02,43.039,743.5,19.23,547.33,-27.672,59.982
49.367,543.48,25.62,59.981,727.19,42.935,743.67,19.206,547.33,-27.896,59.981
49.4,543.48,25.393,59.981,727.06,42.684,744.05,19.487,547.35,-28.119,59.981
49.433,543.45,25.164,59.981,727.04,42.6,744.18,19.686,547.34,-28.338,59.982
49.467,543.41,24.939,59.982,727.19,42.837,743.95,19.46,547.35,-28.557,59.981
49.5,543.38,24.714,59.981,727.37,43.073,743.66,19.1,547.3,-28.785,59.981
49.533,543.35,24.489,59.982,727.37,43.154,743.43,18.809,547.3,-29.01,59.981
49.567,543.38,24.273,59.982,727.11,43.192,743.78,18.908,547.36,-29.234,59.982
49.6,543.42,24.058,59.982,726.89,43.117,744.39,19.341,547.35,-29.455,59.982
49.633,543.4,23.843,59.982,726.66,43.122,744.77,19.697,547.34,-29.672,59.98
49.667,543.35,23.626,59.982,726.73,43.257,745,19.694,547.37,-29.898,59.981
49.7,543.31,23.408,59.982,727.23,43.394,744.93,19.406,547.42,-30.123,59.982
49.733,543.27,23.191,59.982,727.52,43.495,744.85,19.35,547.38,-30.343,59.982
49.767,543.28,22.977,59.982,727.7,43.668,745.11,19.549,547.32,-30.565,59.981
49.8,543.26,22.759,59.982,728.1,43.715,745.2,19.393,547.3,-30.795,59.981
49.833,543.25,22.542,59.981,728.43,43.63,745.23,19.403,547.29,-31.015,59.981
49.867,543.28,22.32,59.982,728.76,43.43,745.66,19.525,547.33,-31.232,59.983
49.9,543.31,22.099,59.982,729.06,43.164,746.14,19.943,547.31,-31.447,59.982
49.933,543.29,21.879,59.981,729.15,43.122,746.08,20.311,547.26,-31.665,59.981
49.967,543.27,21.651,59.98,729.33,43.353,745.42,19.809,547.23,-31.894,59.982
50,543.25,21.424,59.981,729.5,43.403,744.85,19.259,547.26,-32.113,59.982
50.033,543.27,21.193,59.981,729.28,43.239,744.36,18.964,547.27,-32.329,59.981
50.067,543.28,20.965,59.981,728.92,43.229,744.3,19.005,547.28,-32.551,59.983
50.1,543.29,20.738,59.981,728.4,43.148,744.38,19.059,547.31,-32.766,59.981
50.133,543.31,20.511,59.981,727.81,42.945,744.48,19.113,547.3,-32.984,59.983
50.167,543.33,20.283,59.981,727.12,42.738,744.77,19.242,547.35,-33.199,59.982
50.2,543.38,20.063,59.982,726.67,42.763,744.81,19.375,547.31,-33.409,59.98
50.233,543.39,19.839,59.981,726.49,42.834,744.43,19.258,547.27,-33.637,59.982
50.267,543.42,19.616,59.981,726.34,42.792,744.2,19.036,547.32,-33.866,59.982
50.3,543.45,19.392,59.982,726.28,42.581,743.88,18.692,547.3,-34.075,59.982
50.333,543.42,19.169,59.982,726.56,42.463,743.25,18.338,547.28,-34.292,59.981
50.367,543.41,18.953,59.982,726.79,42.603,742.89,18.095,547.24,-34.522,59.982
50.4,543.44,18.741,59.982,726.7,42.467,743.21,18.234,547.26,-34.743,59.982
50.433,543.41,18.528,59.983,726.55,42.217,743.68,18.741,547.26,-34.96,59.982
50.467,543.42,18.319,59.982,726.56,42.253,744.12,19.047,547.24,-35.179,59.981
50.5,543.41,18.114,59.983,726.71,42.52,744.6,19.224,547.25,-35.396,59.982
50.533,543.44,17.912,59.983,726.95,42.48,744.74,19.362,547.32,-35.609,59.984
50.567,543.45,17.713,59.984,726.81,42.35,744.62,19.536,547.34,-35.815,59.982
50.6,543.43,17.518,59.984,726.52,42.495,744.37,19.634,547.28,-36.027,59.982
50.633,543.45,17.327,59.984,726.69,42.762,743.77,19.587,547.3,-36.239,59.983
50.667,543.41,17.129,59.984,726.98,42.888,743.17,19.281,547.32,-36.441,59.982
50.7,543.38,16.937,59.984,726.92,43.088,742.93,19.198,547.29,-36.652,59.983
50.733,543.39,16.749,59.985,726.95,42.983,743.26,19.589,547.33,-36.865,59.984
50.767,543.41,16.568,59.986,726.8,42.905,743.79,20.131,547.29,-37.066,59.983
50.8,543.43,16.394,59.985,726.73,43.21,744.57,20.885,547.26,-37.273,59.982
50.833,543.39,16.214,59.985,726.87,43.257,745.11,21.246,547.23,-37.481,59.983
50.867,543.32,16.029,59.984,727.11,43.258,744.98,21.136,547.21,-37.682,59.982
50.9,543.23,15.842,59.985,727.43,43.565,744.83,20.862,547.2,-37.889,59.983
50.933,543.17,15.658,59.985,728.05,43.917,744.5,20.631,547.16,-38.093,59.983
50.967,543.19,15.48,59.985,728.59,44.065,744.85,21.204,547.13,-38.297,59.983
51,543.18,15.299,59.985,728.64,44.161,745.76,22.201,547.07,-38.504,59.982
51.033,543.2,15.115,59.984,728.81,44.158,746.39,22.795,547.08,-38.712,59.983
51.067,543.14,14.92,59.983,729.1,44.247,746.14,22.719,547.04,-38.919,59.982
51.1,543.08,14.718,59.983,729.31,44.48,745.73,22.261,547.06,-39.126,59.982
51.133,543.06,14.513,59.983,729.34,44.556,745.56,22.054,547.03,-39.333,59.983
51.167,543.04,14.315,59.984,728.98,44.55,745.53,22.172,547.01,-39.54,59.982
51.2,543.07,14.113,59.983,728.74,44.681,745.68,22.128,546.99,-39.747,59.983
51.233,543.07,13.9,59.982,728.72,44.792,745.87,21.886,547.04,-39.955,59.983
51.267,543.08,13.688,59.982,728.6,44.79,746.14,21.818,547.04,-40.169,59.983
51.3,543.07,13.472,59.982,728.47,44.625,746.5,21.815,547.08,-40.373,59.982
51.333,543.06,13.256,59.982,728.7,44.685,746.71,21.639,547.09,-40.58,59.982
51.367,543.06,13.034,59.981,729.04,44.83,746.46,21.271,547.1,-40.794,59.982
51.4,543.04,12.8,59.981,729.24,44.724,746.02,20.597,547.12,-41.015,59.982
51.433,543.06,12.571,59.981,729.26,44.443,746.01,20.429,547.15,-41.229,59.982
51.467,543.1,12.341,59.981,729.31,44.28,746.1,20.553,547.18,-41.443,59.983
51.5,543.07,12.104,59.98,729.31,44.138,746.13,20.58,547.19,-41.66,59.981
51.533,543.06,11.867,59.98,729.1,44.009,746.06,20.496,547.14,-41.877,59.982
51.567,543.09,11.627,59.98,728.85,43.969,745.64,20.221,547.2,-42.097,59.983
51.6,543.13,11.386,59.98,728.69,43.987,745.38,20.06,547.19,-42.318,59.981
51.633,543.18,11.146,59.98,728.56,44.009,745.14,20.02,547.17,-42.542,59.981
51.667,543.21,10.902,59.98,728.35,43.931,745.01,19.926,547.14,-42.766,59.981
51.7,543.21,10.655,59.979,728.06,43.753,744.92,19.721,547.17,-42.986,59.982
51.733,543.23,10.407,59.979,727.8,43.579,744.71,19.294,547.19,-43.213,59.981
51.767,543.29,10.163,59.98,727.56,43.64,744.67,19.325,547.16,-43.441,59.981
51.8,543.33,9.9158,59.979,727.42,43.529,745.03,19.446,547.14,-43.668,59.98
51.833,543.31,9.6677,59.979,727.38,43.333,744.96,19.237,547.16,-43.899,59.981
51.867,543.28,9.4157,59.979,727.28,43.152,744.79,18.81,547.23,-44.126,59.982
51.9,543.31,9.1645,59.98,727.47,42.911,744.74,18.395,547.23,-44.339,59.982
51.933,543.36,8.9133,59.979,727.7,42.903,744.8,18.268,547.18,-44.567,59.979
51.967,543.39,8.6652,59.979,727.72,42.777,744.84,18.181,547.13,-44.815,59.98
52,543.36,8.4163,59.979,727.56,42.652,744.62,17.927,547.16,-45.049,59.981
52.033,543.34,8.1674,59.98,727.49,42.58,744.45,17.792,547.17,-45.287,59.98
52.067,543.39,7.9194,59.979,727.78,42.613,744.76,17.861,547.15,-45.528,59.98
52.1,543.39,7.6705,59.979,728.13,42.615,744.89,17.815,547.11,-45.766,59.979
52.133,543.4,7.4217,59.979,728.34,42.696,744.84,17.617,547.15,-46.003,59.981
52.167,543.35,7.1719,59.979,728.29,42.611,744.77,17.638,547.16,-46.245,59.98
52.2,543.38,6.923,59.98,728.22,42.444,745.16,18.04,547.15,-46.489,59.978
52.233,543.42,6.6742,59.979,728.18,42.281,745.69,18.423,547.15,-46.734,59.98
52.267,543.35,6.4164,59.978,728.08,42.046,745.43,18.189,547.16,-46.986,59.979
52.3,543.33,6.1557,59.979,728.39,42.022,744.74,17.346,547.18,-47.231,59.979
52.333,543.31,5.9019,59.978,728.98,42.278,744.26,17.043,547.14,-47.49,59.976
52.367,543.34,5.6452,59.979,729.16,42.341,744.13,17.017,547.09,-47.753,59.98
52.4,543.34,5.3913,59.979,728.72,42.122,744.51,17.299,547.12,-48.015,59.978
52.433,543.35,5.1375,59.979,728.33,42.024,744.7,17.32,547.18,-48.267,59.98
52.467,543.35,4.8796,59.979,728.12,42.203,744.52,16.933,547.22,-48.515,59.977
52.5,543.31,4.6245,59.978,727.97,42.58,744.38,16.631,547.19,-48.782,59.978
52.533,543.29,4.3694,59.98,727.6,42.589,744.46,16.77,547.19,-49.051,59.979
52.567,543.34,4.1225,59.979,726.94,42.249,744.56,17.153,547.27,-49.3,59.981
52.6,543.35,3.8783,59.98,726.25,42.246,744.54,17.41,547.19,-49.553,59.976
52.633,543.32,3.626,59.979,726.19,42.487,744.18,17.261,547.16,-49.823,59.98
52.667,543.26,3.3763,59.98,726.49,42.621,743.5,16.851,547.27,-50.078,59.978
52.7,543.27,3.1348,59.98,726.7,42.84,743.39,16.873,547.23,-50.331,59.978
52.733,543.26,2.8892,59.98,727.02,42.98,743.68,17.297,547.23,-50.594,59.979
52.767,543.24,2.6504,59.98,727.33,43.089,743.9,17.762,547.21,-50.855,59.978
52.8,543.24,2.4116,59.98,727.47,43.178,744.2,18.155,547.17,-51.119,59.978
52.833,543.22,2.1795,59.98,727.66,43.283,744.48,18.519,547.14,-51.376,59.978
52.867,543.2,1.9433,59.98,727.81,43.218,744.6,18.923,547.13,-51.64,59.979
52.9,543.18,1.7071,59.98,727.84,43.249,744.76,19.141,547.12,-51.897,59.978
52.933,543.17,1.4708,59.981,728.03,43.368,744.64,19.071,547.08,-52.151,59.979
52.967,543.2,1.2388,59.981,728.05,43.598,744.24,18.957,547.08,-52.401,59.979
53,543.17,1.0051,59.98,727.78,43.86,743.84,18.566,547.09,-52.651,59.979
53.033,543.1,0.77389,59.98,727.56,44.011,743.7,18.381,547.12,-52.902,59.979
53.067,543.09,0.54014,59.981,727.18,44.081,743.83,18.476,547.15,-53.152,59.98
53.1,543.07,0.31311,59.981,726.73,44.012,744.49,19.064,547.15,-53.392,59.98
53.133,543.06,0.086065,59.981,726.6,43.93,745.15,19.533,547.16,-53.639,59.98
53.167,543.04,-0.14525,59.981,726.74,44.143,745.1,19.343,547.18,-53.88,59.98
53.2,543.06,-0.36803,59.981,727.03,44.509,744.85,19.102,547.2,-54.12,59.979
53.233,543.04,-0.59266,59.982,727.46,44.67,744.95,19.267,547.24,-54.36,59.981
53.267,543.08,-0.8154,59.981,727.79,44.552,745.51,20.032,547.24,-54.597,59.98
53.3,543.07,-1.04,59.981,728.27,44.525,745.72,20.605,547.23,-54.839,59.98
53.333,543.03,-1.2623,59.981,728.89,44.713,745.33,20.517,547.23,-55.08,59.98
53.367,543.02,-1.4913,59.981,729.57,44.998,744.52,19.996,547.26,-55.317,59.981
53.4,543.01,-1.7202,59.981,729.86,45.156,744.03,19.638,547.2,-55.553,59.98
53.433,542.99,-1.9536,59.98,729.83,44.989,744.29,19.73,547.19,-55.792,59.98
53.467,542.98,-2.1869,59.981,729.82,44.822,745.01,20.238,547.22,-56.026,59.98
53.5,542.98,-2.4202,59.98,729.76,44.804,745.84,20.593,547.17,-56.255,59.98
53.533,543,-2.6602,59.98,729.6,44.814,746.51,20.557,547.19,-56.494,59.981
53.567,543.02,-2.9045,59.979,729.37,44.547,746.81,20.269,547.2,-56.725,59.981
53.6,543.02,-3.1532,59.979,729.11,44.3,746.92,20.107,547.22,-56.957,59.981
53.633,543.04,-3.4019,59.979,728.87,44.242,746.61,19.722,547.26,-57.196,59.98
53.667,543.06,-3.6506,59.978,728.91,44.409,746.07,19.304,547.23,-57.429,59.979
53.7,543.04,-3.9125,59.978,728.99,44.626,745.43,18.792,547.26,-57.665,59.982
53.733,543.04,-4.17,59.979,728.79,44.461,744.81,18.419,547.31,-57.896,59.981
53.767,543.06,-4.4275,59.978,728.24,44.122,744.44,18.346,547.27,-58.127,59.981
53.8,543.08,-4.685,59.978,727.83,44.121,744.44,18.344,547.26,-58.364,59.98
53.833,543.12,-4.9424,59.979,727.57,44.085,744.51,18.268,547.3,-58.593,59.981
53.867,543.15,-5.2042,59.978,727.46,44.066,744.46,18.175,547.31,-58.83,59.98
53.9,543.15,-5.464,59.978,727.35,43.997,744.35,17.999,547.25,-59.069,59.98
53.933,543.2,-5.7258,59.979,727.34,43.909,744.48,17.868,547.19,-59.313,59.98
53.967,543.28,-5.9831,59.978,727.3,43.849,744.97,18.117,547.2,-59.554,59.98
54,543.27,-6.2408,59.978,727.15,43.778,745.17,18.364,547.19,-59.8,59.98
54.033,543.25,-6.503,59.978,727.08,43.684,744.79,18.024,547.15,-60.044,59.98
54.067,543.23,-6.7698,59.978,727.33,43.664,744.33,17.41,547.08,-60.285,59.979
54.1,543.23,-7.032,59.978,727.55,43.669,743.96,16.969,547.11,-60.53,59.978
54.133,543.27,-7.2897,59.979,727.48,43.498,743.96,16.904,547.14,-60.776,59.981
54.167,543.31,-7.5474,59.979,727.23,43.158,744.19,17.013,547.14,-61.02,59.979
54.2,543.34,-7.7986,59.979,726.91,43.056,744.23,17.219,547.09,-61.265,59.979
54.233,543.38,-8.0497,59.979,726.85,43.052,743.87,17.162,547.07,-61.517,59.979
54.267,543.37,-8.3036,59.979,726.99,43.026,743.53,17.103,547.06,-61.77,59.978
54.3,543.33,-8.5557,59.979,727,43.066,743.33,17.315,547.03,-62.026,59.979
54.333,543.3,-8.8078,59.979,727.11,43.137,743.01,17.469,547,-62.276,59.979
54.367,543.34,-9.0571,59.98,727.41,43.279,742.93,17.538,547,-62.533,59.978
54.4,543.3,-9.3029,59.979,727.51,43.505,742.89,17.789,547.01,-62.789,59.979
54.433,543.25,-9.5533,59.979,727.68,43.517,742.99,18.115,546.97,-63.048,59.979
54.467,543.24,-9.7992,59.979,727.8,43.375,743.4,18.246,546.96,-63.313,59.978
54.5,543.17,-10.048,59.979,727.93,43.481,743.95,18.311,546.91,-63.577,59.978
54.533,543.18,-10.305,59.979,728.3,43.702,744.47,18.215,546.88,-63.84,59.978
54.567,543.18,-10.555,59.979,728.65,43.999,744.83,17.878,546.86,-64.103,59.978
54.6,543.13,-10.809,59.978,728.52,44.011,745.37,17.841,546.9,-64.368,59.978
54.633,543.12,-11.069,59.978,728.54,43.712,745.89,17.954,546.9,-64.632,59.978
54.667,543.12,-11.329,59.978,728.71,43.807,746.32,17.931,546.96,-64.897,59.978
54.7,543.11,-11.593,59.977,728.82,44.077,746.41,17.555,546.93,-65.163,59.977
54.733,543.1,-11.862,59.978,728.9,44.184,746.5,17.458,546.9,-65.428,59.977
54.767,543.11,-12.131,59.977,728.59,43.981,746.82,17.779,546.92,-65.701,59.978
54.8,543.12,-12.401,59.977,728.2,43.837,746.92,18.102,546.94,-65.973,59.978
54.833,543.12,-12.679,59.977,728.08,43.834,746.44,17.946,546.95,-66.238,59.977
54.867,543.14,-12.958,59.976,728.08,43.859,745.65,17.514,546.96,-66.509,59.977
54.9,543.09,-13.244,59.976,728,43.858,744.97,16.954,547,-66.785,59.979
54.933,543.07,-13.526,59.977,727.96,43.919,744.43,16.748,546.97,-67.058,59.977
54.967,543.11,-13.809,59.977,727.95,43.946,744.36,16.726,546.95,-67.331,59.977
55,543.14,-14.086,59.976,727.68,43.982,744.65,16.979,546.99,-67.605,59.978
55.033,543.14,-14.373,59.976,727.25,43.596,744.8,17.061,547.04,-67.88,59.976
55.067,543.13,-14.653,59.977,726.76,43.45,744.57,16.951,547.02,-68.162,59.977
55.1,543.12,-14.939,59.976,726.81,43.56,744.35,16.519,547.03,-68.439,59.976
55.133,543.18,-15.22,59.977,726.94,43.8,744.14,16.197,547,-68.719,59.977
55.167,543.22,-15.496,59.977,726.73,43.771,744.02,16.238,546.98,-68.999,59.977
55.2,543.24,-15.766,59.977,726.52,43.741,744.24,16.622,546.97,-69.28,59.976
55.233,543.22,-16.039,59.977,726.41,43.786,744.32,17.017,547,-69.566,59.977
55.267,543.25,-16.313,59.978,726.58,43.78,744.3,17.177,547,-69.851,59.976
55.3,543.27,-16.577,59.978,726.71,43.65,744.2,17.459,547.03,-70.131,59.977
55.333,543.21,-16.838,59.978,726.66,43.603,743.6,17.674,546.99,-70.408,59.976
55.367,543.17,-17.1,59.979,726.77,43.674,742.77,17.577,546.98,-70.691,59.977
55.4,543.14,-17.356,59.979,727.38,44.077,742,17.469,547,-70.974,59.977
55.433,543.14,-17.608,59.979,727.78,44.484,741.43,17.466,546.96,-71.26,59.976
55.467,543.1,-17.859,59.979,727.79,44.65,741.46,17.701,547,-71.543,59.977
55.5,543.12,-18.106,59.98,727.55,44.461,742.31,18.222,547.08,-71.817,59.978
55.533,543.08,-18.347,59.98,727.1,44.582,742.98,18.887,547.02,-72.09,59.977
55.567,543.04,-18.587,59.979,726.9,44.837,743.55,19.35,546.99,-72.375,59.975
55.6,543,-18.832,59.98,726.89,45.065,744.04,19.387,547.04,-72.657,59.978
55.633,542.99,-19.072,59.98,726.92,45.274,744.47,19.549,547.09,-72.938,59.977
55.667,542.93,-19.312,59.98,727,45.508,744.83,19.881,547.1,-73.207,59.977
55.7,542.89,-19.551,59.98,727.41,45.963,745.24,20.128,547.06,-73.479,59.978
55.733,542.85,-19.796,59.979,728.01,46.302,745.29,20.071,547.13,-73.754,59.976
55.767,542.85,-20.046,59.98,728.41,46.347,745.46,20.199,547.17,-74.023,59.978
55.8,542.83,-20.29,59.979,728.53,46.417,745.88,20.701,547.08,-74.293,59.977
55.833,542.81,-20.539,59.979,728.98,46.561,746.32,21.218,547.08,-74.57,59.978
55.867,542.74,-20.798,59.978,729.6,46.787,746.05,21.002,547.11,-74.838,59.977
55.9,542.67,-21.061,59.977,729.92,46.974,745.44,20.413,547.11,-75.104,59.978
55.933,542.65,-21.329,59.978,730.33,47.009,745.2,19.972,547.16,-75.376,59.977
55.967,542.65,-21.598,59.978,730.37,46.981,745.29,19.829,547.19,-75.642,59.978
56,542.7,-21.868,59.977,730.23,47.079,746.09,20.018,547.18,-75.907,59.978
56.033,542.71,-22.146,59.976,730.3,47.094,746.9,20.338,547.17,-76.177,59.976
56.067,542.76,-22.435,59.975,730.22,46.949,747.63,20.496,547.22,-76.448,59.979
