,8/1/2017,8/2/2017
16:23:52,-0.298685226,0.407575777
16:23:54,-0.302105767,0.407508344
16:23:56,-0.305415863,0.407496254
16:23:58,-0.308666417,0.406882192
16:24:00,-0.31195398,0.406789204
16:24:02,-0.315341501,0.405745009
16:24:04,-0.31887392,0.404876037
16:24:06,-0.322487322,0.403988364
16:24:08,-0.326151778,0.403006373
16:24:10,-0.329817305,0.402010937
16:24:12,-0.333548754,0.401015501
16:24:14,-0.33730883,0.400088523
16:24:16,-0.341220244,0.399263002
16:24:18,-0.345262162,0.398613496
16:24:20,-0.349124693,0.398529223
16:24:22,-0.352997059,0.398055289
16:24:24,-0.357069839,0.398040972
16:24:26,-0.361181605,0.398346254
16:24:28,-0.365397507,0.398872373
16:24:30,-0.369792355,0.399578491
16:24:32,-0.374494148,0.400434891
16:24:34,-0.379591414,0.401499955
16:24:36,-0.38493556,0.402757912
16:24:38,-0.390406468,0.404159025
16:24:40,-0.396049842,0.405741872
16:24:42,-0.401858166,0.407494383
16:24:44,-0.407749155,0.409338688
16:24:46,-0.413647287,0.4112437
16:24:48,-0.419556754,0.413232006
16:24:50,-0.425544853,0.415305646
16:24:52,-0.431562299,0.417469548
16:24:54,-0.437558452,0.419758873
16:24:56,-0.443679114,0.420067493
16:24:58,-0.450038273,0.42445741
16:25:00,-0.456708187,0.427458807
16:25:02,-0.463739486,0.430163345
16:25:04,-0.471217489,0.432842809
16:25:06,-0.479059024,0.435452049
16:25:08,-0.486927945,0.437937095
16:25:10,-0.494979106,0.440377052
16:25:12,-0.503198028,0.442686928
16:25:14,-0.51134626,0.444915995
16:25:16,-0.519413418,0.445224211
16:25:18,-0.527436321,0.447093716
16:25:20,-0.535278884,0.449200326
16:25:22,-0.542979783,0.452937249
16:25:24,-0.55082906,0.455076389
16:25:26,-0.558893679,0.45685824
16:25:28,-0.567210653,0.458526751
16:25:30,-0.575721395,0.459999162
16:25:32,-0.584522789,0.461262271
16:25:34,-0.593638756,0.462332537
16:25:36,-0.602961486,0.463249741
16:25:38,-0.61264384,0.463980361
16:25:40,-0.622712827,0.464409239
16:25:42,-0.633038407,0.464584015
16:25:44,-0.643686553,0.46451548
16:25:46,-0.654534719,0.464200965
16:25:48,-0.665392108,0.463580432
16:25:50,-0.675979606,0.46278187
16:25:52,-0.686317504,0.46183324
16:25:54,-0.696386178,0.460747751
16:25:56,-0.706410121,0.460593356
16:25:58,-0.716395355,0.458075824
16:26:00,-0.726366419,0.456089492
16:26:02,-0.736307185,0.454036975
16:26:04,-0.746018928,0.451746397
16:26:06,-0.755633688,0.44925795
16:26:08,-0.764883317,0.446540097
16:26:10,-0.773782389,0.443590621
16:26:12,-0.782609247,0.440523741
16:26:14,-0.791394851,0.437495489
16:26:16,-0.799982585,0.434509934
16:26:18,-0.808347015,0.431622102
16:26:20,-0.816659885,0.428755522
16:26:22,-0.824946478,0.425964778
16:26:24,-0.833324521,0.423223675
16:26:26,-0.841932818,0.422829916
16:26:28,-0.850522249,0.420626429
16:26:30,-0.859095468,0.416529527
16:26:32,-0.867811405,0.415938406
16:26:34,-0.876727682,0.413127109
16:26:36,-0.885807716,0.411585147
16:26:38,-0.895040171,0.41039656
16:26:40,-0.904195363,0.409278624
16:26:42,-0.913472863,0.408242913
16:26:44,-0.922643386,0.407235777
16:26:46,-0.93185868,0.406231235
16:26:48,-0.941051869,0.405222185
16:26:50,-0.950291449,0.404236168
16:26:52,-0.959380697,0.403200832
16:26:54,-0.968265119,0.402138284
16:26:56,-0.976872701,0.40199507
16:26:58,-0.985145232,0.400026913
16:27:00,-0.993307825,0.3986545
16:27:02,-0.998661432,0.397494545
16:27:04,-0.999861961,0.396352367
16:27:06,-0.999861771,0.395185597
16:27:08,-0.99986158,0.39400336
16:27:10,-0.99986139,0.392848459
16:27:12,-0.999861199,0.391743278
16:27:14,-0.999861009,0.390645688
16:27:16,-0.999860913,0.389527409
16:27:18,-0.999860723,0.388268659
16:27:20,-0.999860532,0.388097524
16:27:22,-0.999860342,0.385624814
16:27:24,-0.999860151,0.38521047
16:27:26,-0.999860056,0.383859525
16:27:28,-0.999859866,0.382228334
16:27:30,-0.999859675,0.380497904
16:27:32,-0.999859485,0.378668236
16:27:34,-0.999859294,0.374823242
16:27:36,-0.999859104,0.374190908
16:27:38,-0.999859008,0.369754733
16:27:40,-0.999858818,0.366544066
16:27:42,-0.999858627,0.36341882
16:27:44,-0.999858437,0.360163995
16:27:46,-0.999858246,0.356835154
16:27:48,-0.999858056,0.35348859
16:27:50,-0.999857961,0.350134649
16:27:52,-0.99985777,0.346793583
16:27:54,-0.99985758,0.343467818
16:27:56,-0.999857389,0.343028058
16:27:58,-0.999857199,0.337089882
16:28:00,-0.999857103,0.333035515
16:28:02,-0.999856913,0.329228776
16:28:04,-0.999856722,0.325259603
16:28:06,-0.999856532,0.321100935
16:28:08,-0.999856341,0.316741331
16:28:10,-0.999856151,0.312282237
16:28:12,-0.999856055,0.307751478
16:28:14,-0.999855865,0.30325672
16:28:16,-0.999855674,0.298671325
16:28:18,-0.999855484,0.29402846
16:28:20,-0.999855293,0.289295593
16:28:22,-0.999855198,0.284491971
16:28:24,-0.999855008,0.279542823
16:28:26,-0.999854817,0.27440333
16:28:28,-0.999854627,0.269215855
16:28:30,-0.999854436,0.263925068
16:28:32,-0.999854246,0.258642862
16:28:34,-0.99985415,0.253383912
16:28:36,-0.99985396,0.248119966
16:28:38,-0.999853769,0.242848376
16:28:40,-0.999853579,0.237434125
16:28:42,-0.999853388,0.231969326
16:28:44,-0.999853198,0.226449998
16:28:46,-0.999853103,0.220645203
16:28:48,-0.999852912,0.214505669
16:28:50,-0.999852722,0.208184434
16:28:52,-0.999852531,0.201718773
16:28:54,-0.999852341,0.195165651
16:28:56,-0.999852245,0.194299584
16:28:58,-0.999852055,0.182951866
16:29:00,-0.999851864,0.1811961
16:29:02,-0.999851674,0.175460812
16:29:04,-0.999851483,0.162822617
16:29:06,-0.999851293,0.155110509
16:29:08,-0.999851198,0.148229301
16:29:10,-0.999851007,0.141329547
16:29:12,-0.999850817,0.13438522
16:29:14,-0.999850626,0.127490908
16:29:16,-0.999850436,0.120645996
16:29:18,-0.99985034,0.113784367
16:29:20,-0.99985015,0.112800101
16:29:22,-0.999849959,0.100724683
16:29:24,-0.999849769,0.092716415
16:29:26,-0.999849578,0.085696418
16:29:28,-0.999849388,0.07884864
16:29:30,-0.999849293,0.072215902
16:29:32,-0.999849102,0.06586859
16:29:34,-0.999848912,0.059841627
16:29:36,-0.999848721,0.05404193
16:29:38,-0.999848531,0.048584779
16:29:40,-0.99984834,0.043378091
16:29:42,-0.999848245,0.038474597
16:29:44,-0.999848055,0.033921677
16:29:46,-0.999847864,0.029623529
16:29:48,-0.999847674,0.02562182
16:29:50,-0.999847483,0.021823394
16:29:52,-0.999847388,0.018383448
16:29:54,-0.999847197,0.015340111
16:29:56,-0.999847007,0.014923267
16:29:58,-0.999846816,0.010338353
16:30:00,-0.999846626,0.007601246
16:30:02,-0.999846435,0.005448357
16:30:04,-0.99984634,0.003519861
16:30:06,-0.99984615,0.001812204
16:30:08,-0.999845959,0.000276615
16:30:10,-0.999845769,-0.001038128
16:30:12,-0.999845578,-0.002124359
16:30:14,-0.999845483,-0.00308508
16:30:16,-0.999845292,-0.00394538
16:30:18,-0.999845102,-0.004831779
16:30:20,-0.999844911,-0.004951143
16:30:22,-0.999844721,-0.006754085
16:30:24,-0.99984453,-0.008084333
16:30:26,-0.999844435,-0.009386624
16:30:28,-0.999844245,-0.010794118
16:30:30,-0.999844054,-0.012414786
16:30:32,-0.999843864,-0.014226997
16:30:34,-0.999843673,-0.01625651
16:30:36,-0.999843483,-0.018463492
16:30:38,-0.999843387,-0.020894305
16:30:40,-0.999843197,-0.02360144
16:30:42,-0.999843006,-0.026658032
16:30:44,-0.999842816,-0.02979171
16:30:46,-0.999842625,-0.03295102
16:30:48,-0.99984253,-0.035963582
16:30:50,-0.99984234,-0.038797515
16:30:52,-0.999842149,-0.041303343
16:30:54,-0.999841959,-0.043698781
16:30:56,-0.999841768,-0.044013837
16:30:58,-0.999841578,-0.048905511
16:31:00,-0.999841482,-0.052204239
16:31:02,-0.999841292,-0.055177903
16:31:04,-0.999841101,-0.058285025
16:31:06,-0.999840911,-0.061431672
16:31:08,-0.99984072,-0.064773276
16:31:10,-0.999840625,-0.068291389
16:31:12,-0.999840435,-0.071988349
16:31:14,-0.999840244,-0.075940692
16:31:16,-0.999840054,-0.080074386
16:31:18,-0.999839863,-0.084374699
16:31:20,-0.999839673,-0.08500072
16:31:22,-0.999839577,-0.092659125
16:31:24,-0.999839387,-0.097710571
16:31:26,-0.999839196,-0.102275559
16:31:28,-0.999839006,-0.106966958
16:31:30,-0.999838815,-0.111813216
16:31:32,-0.999838625,-0.112535744
16:31:34,-0.99983853,-0.121693859
16:31:36,-0.999838339,-0.128084906
16:31:38,-0.999838149,-0.128844119
16:31:40,-0.999837958,-0.139241723
16:31:42,-0.999837768,-0.14639218
16:31:44,-0.999837672,-0.152829518
16:31:46,-0.999837482,-0.159499049
16:31:48,-0.999837291,-0.166249408
16:31:50,-0.999837101,-0.173272487
16:31:52,-0.99983691,-0.180451443
16:31:54,-0.99983672,-0.187726468
16:31:56,-0.999836625,-0.195100634
16:31:58,-0.999836434,-0.202535557
16:32:00,-0.999836244,-0.209995396
16:32:02,-0.999836053,-0.217436316
16:32:04,-0.999835863,-0.224883757
16:32:06,-0.999835768,-0.232278083
16:32:08,-0.999835577,-0.239642496
16:32:10,-0.999835387,-0.246938531
16:32:12,-0.999835196,-0.2541189
16:32:14,-0.999835006,-0.261143109
16:32:16,-0.999834815,-0.26807972
16:32:18,-0.99983472,-0.274926141
16:32:20,-0.999834529,-0.275965443
16:32:22,-0.999834339,-0.287225221
16:32:24,-0.999834148,-0.294683311
16:32:26,-0.999833958,-0.30097702
16:32:28,-0.999833767,-0.306996981
16:32:30,-0.999833672,-0.312925977
16:32:32,-0.999833482,-0.313797189
16:32:34,-0.999833291,-0.32343022
16:32:36,-0.999833101,-0.329783931
16:32:38,-0.99983291,-0.335063532
16:32:40,-0.999832815,-0.340169465
16:32:42,-0.999832624,-0.345272178
16:32:44,-0.999832434,-0.350193507
16:32:46,-0.999832243,-0.354950924
16:32:48,-0.999832053,-0.359660386
16:32:50,-0.999831862,-0.364304865
16:32:52,-0.999831767,-0.368903126
16:32:54,-0.999831577,-0.373580334
16:32:56,-0.999831386,-0.374251575
16:32:58,-0.999831196,-0.382148954
16:33:00,-0.999831005,-0.387530598
16:33:02,-0.99983091,-0.39219584
16:33:04,-0.999830719,-0.396947646
16:33:06,-0.999830529,-0.401697059
16:33:08,-0.999830338,-0.406384591
16:33:10,-0.999830148,-0.410800487
16:33:12,-0.999829957,-0.415039
16:33:14,-0.999829862,-0.419001663
16:33:16,-0.999829672,-0.422719894
16:33:18,-0.999829481,-0.426163308
16:33:20,-0.999829291,-0.426677769
16:33:22,-0.9998291,-0.431694238
16:33:24,-0.99982891,-0.434757037
16:33:26,-0.999828815,-0.43513697
16:33:28,-0.999828624,-0.438910527
16:33:30,-0.999828434,-0.44117267
16:33:32,-0.999828243,-0.441457996
16:33:34,-0.999828053,-0.444079554
16:33:36,-0.999827957,-0.445532548
16:33:38,-0.999827767,-0.446506954
16:33:40,-0.999827576,-0.447243835
16:33:42,-0.999827386,-0.447696492
16:33:44,-0.999827195,-0.44785132
16:33:46,-0.999827005,-0.447689773
16:33:48,-0.99982691,-0.44729556
16:33:50,-0.999826719,-0.446676999
16:33:52,-0.999826529,-0.445869963
16:33:54,-0.999826338,-0.444915296
16:33:56,-0.999826148,-0.44477593
16:33:58,-0.999826052,-0.442688038
16:34:00,-0.999825862,-0.442307752
16:34:02,-0.999825671,-0.440879291
16:34:04,-0.999825481,-0.437008991
16:34:06,-0.99982529,-0.434259841
16:34:08,-0.9998251,-0.431564159
16:34:10,-0.999825005,-0.42859518
16:34:12,-0.999824814,-0.42541653
16:34:14,-0.999824624,-0.422054537
16:34:16,-0.999824433,-0.418626976
16:34:18,-0.999824243,-0.415113371
16:34:20,-0.999824052,-0.411424478
16:34:22,-0.999823957,-0.407596607
16:34:24,-0.999823767,-0.403690925
16:34:26,-0.999823576,-0.403068334
16:34:28,-0.999823386,-0.396315801
16:34:30,-0.999823195,-0.391878976
16:34:32,-0.9998231,-0.388323063
16:34:34,-0.999822909,-0.384991123
16:34:36,-0.999822719,-0.381899222
16:34:38,-0.999822528,-0.379054095
16:34:40,-0.999822338,-0.376367064
16:34:42,-0.999822147,-0.373800575
16:34:44,-0.999822052,-0.371407698
16:34:46,-0.999821862,-0.369139118
16:34:48,-0.999821671,-0.367025359
16:34:50,-0.999821481,-0.365037447
16:34:52,-0.99982129,-0.363200576
16:34:54,-0.999821195,-0.361563232
16:34:56,-0.999821004,-0.361329063
16:34:58,-0.999820814,-0.35891919
16:35:00,-0.999820623,-0.357443591
16:35:02,-0.999820433,-0.357264128
16:35:04,-0.999820243,-0.355539592
16:35:06,-0.999820147,-0.354626263
16:35:08,-0.999819957,-0.354519305
16:35:10,-0.999819766,-0.353986534
16:35:12,-0.999819576,-0.353009294
16:35:14,-0.999819385,-0.352379002
16:35:16,-0.999819195,-0.351734446
16:35:18,-0.9998191,-0.350959848
16:35:20,-0.999818909,-0.349979375
16:35:22,-0.999818719,-0.348835394
16:35:24,-0.999818528,-0.347479031
16:35:26,-0.999818338,-0.345884005
16:35:28,-0.999818242,-0.34404063
16:35:30,-0.999818052,-0.341815469
16:35:32,-0.999817861,-0.339292802
16:35:34,-0.999817671,-0.336531719
16:35:36,-0.99981748,-0.333564104
16:35:38,-0.99981729,-0.3331061
16:35:40,-0.999817195,-0.327243318
16:35:42,-0.999817004,-0.322936418
16:35:44,-0.999816814,-0.318947206
16:35:46,-0.999816623,-0.314788894
16:35:48,-0.999816433,-0.310444548
16:35:50,-0.999816338,-0.309809808
16:35:52,-0.999816147,-0.302389308
16:35:54,-0.999815957,-0.297284413
16:35:56,-0.999815766,-0.296637829
16:35:58,-0.999815576,-0.289164409
16:36:00,-0.999815385,-0.284178279
16:36:02,-0.99981529,-0.283513738
16:36:04,-0.999815099,-0.276422081
16:36:06,-0.999814909,-0.271754575
16:36:08,-0.999814718,-0.267848532
16:36:10,-0.999814528,-0.264033827
16:36:12,-0.999814337,-0.26020672
16:36:14,-0.999814242,-0.25647921
16:36:16,-0.999814052,-0.252797756
16:36:18,-0.999813861,-0.249206491
16:36:20,-0.999813671,-0.245691301
16:36:22,-0.99981348,-0.242307008
16:36:24,-0.999813385,-0.239042681
16:36:26,-0.999813195,-0.235888589
16:36:28,-0.999813004,-0.232898836
16:36:30,-0.999812814,-0.230020306
16:36:32,-0.999812623,-0.227372083
16:36:34,-0.999812433,-0.224901989
16:36:36,-0.999812337,-0.22259674
16:36:38,-0.999812147,-0.220502391
16:36:40,-0.999811956,-0.218565833
16:36:42,-0.999811766,-0.216762843
16:36:44,-0.999811575,-0.215085698
16:36:46,-0.999811385,-0.213561128
16:36:48,-0.99981129,-0.212203622
16:36:50,-0.999811099,-0.2109984
16:36:52,-0.999810909,-0.209982437
16:36:54,-0.999810718,-0.209161148
16:36:56,-0.999810528,-0.209047617
16:36:58,-0.999810432,-0.208332995
16:37:00,-0.999810242,-0.208048757
16:37:02,-0.999810052,-0.20799339
16:37:04,-0.999809861,-0.20806018
16:37:06,-0.999809671,-0.208194876
16:37:08,-0.99980948,-0.208547837
16:37:10,-0.999809385,-0.20915659
16:37:12,-0.999809194,-0.209861107
16:37:14,-0.999809004,-0.210658507
16:37:16,-0.999808813,-0.211576244
16:37:18,-0.999808623,-0.212550663
16:37:20,-0.999808528,-0.213624864
16:37:22,-0.999808337,-0.214711698
16:37:24,-0.999808147,-0.215752486
16:37:26,-0.999807956,-0.216710224
16:37:28,-0.999807766,-0.217523099
16:37:30,-0.999807575,-0.218176542
16:37:32,-0.99980748,-0.218570843
16:37:34,-0.99980729,-0.218687442
16:37:36,-0.999807099,-0.218696386
16:37:38,-0.999806909,-0.218616908
16:37:40,-0.999806718,-0.218507119
16:37:42,-0.999806528,-0.218360829
16:37:44,-0.999806432,-0.218262296
16:37:46,-0.999806242,-0.218192989
16:37:48,-0.999806051,-0.218180188
16:37:50,-0.999805861,-0.218191472
16:37:52,-0.99980567,-0.218174595
16:37:54,-0.999805575,-0.218098636
16:37:56,-0.999805385,-0.218085274
16:37:58,-0.999805194,-0.218005729
16:38:00,-0.999805004,-0.218030271
16:38:02,-0.999804813,-0.218095174
16:38:04,-0.999804623,-0.218210263
16:38:06,-0.999804528,-0.218568076
16:38:08,-0.999804337,-0.219079342
16:38:10,-0.999804147,-0.219694774
16:38:12,-0.999803956,-0.220407129
16:38:14,-0.999803766,-0.221203334
16:38:16,-0.99980367,-0.222149912
16:38:18,-0.99980348,-0.223315043
16:38:20,-0.999803289,-0.22462088
16:38:22,-0.999803099,-0.226083139
16:38:24,-0.999802908,-0.227680464
16:38:26,-0.999802718,-0.229520766
16:38:28,-0.999802623,-0.231575411
16:38:30,-0.999802432,-0.233789473
16:38:32,-0.999802242,-0.236197165
16:38:34,-0.999802051,-0.238807442
16:38:36,-0.999801861,-0.241603491
16:38:38,-0.99980167,-0.244453106
16:38:40,-0.999801575,-0.247378419
16:38:42,-0.999801385,-0.25036275
16:38:44,-0.999801194,-0.253408533
16:38:46,-0.999801004,-0.256513843
16:38:48,-0.999800813,-0.259627918
16:38:50,-0.999800718,-0.262811437
16:38:52,-0.999800527,-0.26604462
16:38:54,-0.999800337,-0.269263207
16:38:56,-0.999800146,-0.269723412
16:38:58,-0.999799956,-0.274828344
16:39:00,-0.999799766,-0.278116453
16:39:02,-0.99979967,-0.280739899
16:39:04,-0.99979948,-0.283226541
16:39:06,-0.999799289,-0.285507069
16:39:08,-0.999799099,-0.287534278
16:39:10,-0.999798908,-0.289356626
16:39:12,-0.999798813,-0.290975564
16:39:14,-0.999798623,-0.29232143
16:39:16,-0.999798432,-0.293389734
16:39:18,-0.999798242,-0.294187266
16:39:20,-0.999798051,-0.294300296
16:39:22,-0.999797861,-0.294695678
16:39:24,-0.999797765,-0.294503967
16:39:26,-0.999797575,-0.294457881
16:39:28,-0.999797385,-0.292835354
16:39:30,-0.999797194,-0.29127778
16:39:32,-0.999797004,-0.289483057
16:39:34,-0.999796813,-0.28741222
16:39:36,-0.999796718,-0.2850716
16:39:38,-0.999796527,-0.284720073
16:39:40,-0.999796337,-0.280226696
16:39:42,-0.999796146,-0.277014846
16:39:44,-0.999795956,-0.273961882
16:39:46,-0.999795861,-0.27074159
16:39:48,-0.99979567,-0.267405346
16:39:50,-0.99979548,-0.263985545
16:39:52,-0.999795289,-0.260516775
16:39:54,-0.999795099,-0.257055732
16:39:56,-0.999794908,-0.25652798
16:39:58,-0.999794813,-0.250615184
16:40:00,-0.999794623,-0.246838733
16:40:02,-0.999794432,-0.243714407
16:40:04,-0.999794242,-0.240694355
16:40:06,-0.999794051,-0.237787583
16:40:08,-0.999793956,-0.235122582
16:40:10,-0.999793765,-0.232700394
16:40:12,-0.999793575,-0.230541574
16:40:14,-0.999793384,-0.228568181
16:40:16,-0.999793194,-0.226800684
16:40:18,-0.999793004,-0.225262421
16:40:20,-0.999792908,-0.223922974
16:40:22,-0.999792718,-0.222761159
16:40:24,-0.999792527,-0.221840074
16:40:26,-0.999792337,-0.221162187
16:40:28,-0.999792146,-0.220776468
16:40:30,-0.999791956,-0.220632278
16:40:32,-0.999791861,-0.220658035
16:40:34,-0.99979167,-0.220968316
16:40:36,-0.99979148,-0.221477321
16:40:38,-0.999791289,-0.222080197
16:40:40,-0.999791099,-0.222694621
16:40:42,-0.999791004,-0.223348604
16:40:44,-0.999790813,-0.224097464
16:40:46,-0.999790623,-0.224887289
16:40:48,-0.999790432,-0.225758383
16:40:50,-0.999790242,-0.226679622
16:40:52,-0.999790051,-0.2275671
16:40:54,-0.999789956,-0.228339027
16:40:56,-0.999789765,-0.228448487
16:40:58,-0.999789575,-0.229336261
16:41:00,-0.999789384,-0.229439547
16:41:02,-0.999789194,-0.229178134
16:41:04,-0.999789099,-0.228707401
16:41:06,-0.999788908,-0.228101684
16:41:08,-0.999788718,-0.227383011
16:41:10,-0.999788527,-0.226598474
16:41:12,-0.999788337,-0.225764995
16:41:14,-0.999788146,-0.224886263
16:41:16,-0.999788051,-0.223857004
16:41:18,-0.999787861,-0.222659057
16:41:20,-0.99978767,-0.221381388
16:41:22,-0.99978748,-0.220037736
16:41:24,-0.999787289,-0.218590909
16:41:26,-0.999787099,-0.217047615
16:41:28,-0.999787004,-0.215516444
16:41:30,-0.999786813,-0.21406199
16:41:32,-0.999786623,-0.21268275
16:41:34,-0.999786432,-0.211409559
16:41:36,-0.999786242,-0.210269549
16:41:38,-0.999786146,-0.209172734
16:41:40,-0.999785956,-0.208125721
16:41:42,-0.999785765,-0.207107999
16:41:44,-0.999785575,-0.206026514
16:41:46,-0.999785384,-0.204826096
16:41:48,-0.999785194,-0.203596931
16:41:50,-0.999785099,-0.20241449
16:41:52,-0.999784908,-0.201329295
16:41:54,-0.999784718,-0.20035902
16:41:56,-0.999784527,-0.200222023
16:41:58,-0.999784337,-0.198888374
16:42:00,-0.999784242,-0.198200483
16:42:02,-0.999784051,-0.197893265
16:42:04,-0.999783861,-0.197834639
16:42:06,-0.99978367,-0.197998082
16:42:08,-0.99978348,-0.198264928
16:42:10,-0.999783289,-0.198565373
16:42:12,-0.999783194,-0.198882142
16:42:14,-0.999783004,-0.199283985
16:42:16,-0.999782813,-0.199878814
16:42:18,-0.999782623,-0.200661551
16:42:20,-0.999782432,-0.201520401
16:42:22,-0.999782242,-0.202408305
16:42:24,-0.999782146,-0.203323224
16:42:26,-0.999781956,-0.204315853
16:42:28,-0.999781765,-0.205330962
16:42:30,-0.999781575,-0.206377572
16:42:32,-0.999781385,-0.207439924
16:42:34,-0.999781289,-0.208450814
16:42:36,-0.999781099,-0.209410966
16:42:38,-0.999780908,-0.210373951
16:42:40,-0.999780718,-0.211319134
16:42:42,-0.999780527,-0.21221591
16:42:44,-0.999780337,-0.213008593
16:42:46,-0.999780242,-0.213749696
16:42:48,-0.999780051,-0.214356604
16:42:50,-0.999779861,-0.21450918
16:42:52,-0.99977967,-0.214378784
16:42:54,-0.99977948,-0.21398918
16:42:56,-0.999779385,-0.213926
16:42:58,-0.999779194,-0.212756606
16:43:00,-0.999779004,-0.211834366
16:43:02,-0.999778813,-0.210960948
16:43:04,-0.999778623,-0.209995527
16:43:06,-0.999778432,-0.208939244
16:43:08,-0.999778337,-0.207822094
16:43:10,-0.999778147,-0.206582056
16:43:12,-0.999777956,-0.205242051
16:43:14,-0.999777766,-0.203891074
16:43:16,-0.999777575,-0.202513073
16:43:18,-0.999777385,-0.201200445
16:43:20,-0.999777289,-0.199919459
16:43:22,-0.999777099,-0.198721509
16:43:24,-0.999776908,-0.1976152
16:43:26,-0.999776718,-0.196576383
16:43:28,-0.999776528,-0.19562078
16:43:30,-0.999776432,-0.194761398
16:43:32,-0.999776242,-0.194636645
16:43:34,-0.999776051,-0.193405992
16:43:36,-0.999775861,-0.19273834
16:43:38,-0.99977567,-0.192272527
16:43:40,-0.99977548,-0.191872582
16:43:42,-0.999775385,-0.19154899
16:43:44,-0.999775194,-0.19123645
16:43:46,-0.999775004,-0.190947099
16:43:48,-0.999774813,-0.190749001
16:43:50,-0.999774623,-0.190585417
16:43:52,-0.999774528,-0.190440924
16:43:54,-0.999774337,-0.190369029
16:43:56,-0.999774147,-0.190359787
